step,exact,kimi,srd,srd_f
634,4.67601,4.67419,4.6795,4.67987
635,4.75039,4.72407,4.73823,4.72623
636,4.74309,4.75169,4.74874,4.73746
637,4.73849,4.72051,4.73381,4.72913
638,4.70997,4.70042,4.7159,4.70594
639,4.71844,4.71758,4.71752,4.714
640,4.72853,4.72205,4.733,4.72224
641,4.70751,4.70107,4.72372,4.70933
642,4.7405,4.73163,4.73416,4.73143
643,4.7358,4.72431,4.73498,4.72413
644,4.71259,4.69865,4.6987,4.69807
645,4.69751,4.69816,4.71793,4.70337
646,4.71506,4.71405,4.72355,4.71864
647,4.67851,4.67079,4.68056,4.67943
648,4.6777,4.67795,4.68395,4.68613
649,4.72412,4.71581,4.7189,4.71511
650,4.73127,4.72034,4.73081,4.72693
651,4.69822,4.70291,4.75459,4.70961
652,4.70201,4.69872,4.72554,4.71341
653,4.67585,4.67116,4.68065,4.67245
654,4.70631,4.75686,4.71853,4.70872
655,4.68391,4.69078,4.69574,4.68475
656,4.71169,4.68095,4.69282,4.68378
657,4.68688,4.68595,4.69579,4.68661
658,4.69738,4.69055,4.70533,4.69393
659,4.76989,4.71501,4.72385,4.71768
660,4.74391,4.73196,4.74677,4.74182
661,4.7203,4.71874,4.73269,4.72042
662,4.76502,4.73404,4.74048,4.73905
663,4.71303,4.70085,4.70346,4.69809
664,4.71404,4.70371,4.71428,4.70326
665,4.74738,4.74019,4.75383,4.74575
666,4.67998,4.6826,4.68536,4.6775
667,4.68808,4.67833,4.68922,4.68456
668,4.73486,4.7314,4.74667,4.73987
669,4.70454,4.69749,4.71273,4.70587
670,4.71367,4.71483,4.7279,4.71595
671,4.74519,4.72682,4.74239,4.734
672,4.7755,4.77429,4.7879,4.78055
673,4.73415,4.73166,4.74472,4.73793
674,4.69476,4.69441,4.74528,4.69512
675,4.69888,4.70413,4.69887,4.70448
676,4.7042,4.69749,4.70154,4.69874
677,4.71059,4.68275,4.69767,4.68753
678,4.70389,4.69889,4.71166,4.69805
679,4.69745,4.69328,4.7316,4.69578
680,4.69743,4.6948,4.70969,4.70176
681,4.68102,4.67762,4.70968,4.67925
682,4.67892,4.67288,4.70584,4.68138
683,4.75454,4.75541,4.76341,4.76104
684,4.70599,4.7096,4.72014,4.70539
685,4.72225,4.71716,4.73674,4.72425
686,4.71539,4.70846,4.72701,4.71058
687,4.7625,4.75533,4.77106,4.76389
688,4.70031,4.70491,4.71925,4.71188
689,4.72996,4.72258,4.73717,4.72412
690,4.69862,4.69537,4.70467,4.69997
691,4.70083,4.69996,4.7111,4.7007
692,4.73531,4.73229,4.73545,4.73654
693,4.70162,4.71113,4.71208,4.71023
694,4.70437,4.69811,4.70512,4.69768
695,4.68096,4.68991,4.69167,4.69512
696,4.67706,4.67907,4.68343,4.67972
697,4.70061,4.69414,4.70636,4.69503
698,4.68698,4.67889,4.68293,4.67889
699,4.69505,4.69545,4.7015,4.69964
700,4.69782,4.69614,4.71106,4.70299
701,4.68452,4.6849,4.69252,4.68703
702,4.75835,4.75185,4.76187,4.75711
703,4.70426,4.70812,4.71561,4.71084
704,4.72707,4.71456,4.72526,4.71986
705,4.74276,4.73818,4.74523,4.74208
706,4.71425,4.70114,4.7147,4.70566
707,4.7369,4.73269,4.74857,4.73896
708,4.70781,4.6979,4.71188,4.69863
709,4.68713,4.67596,4.69034,4.70518
710,4.68274,4.68752,4.68863,4.68752
711,4.70972,4.70115,4.71454,4.71023
712,4.68678,4.68798,4.69783,4.69518
713,4.71271,4.70433,4.71583,4.7068
714,4.69646,4.69027,4.69325,4.69241
715,4.72824,4.71298,4.7262,4.71755
716,4.70651,4.70402,4.70699,4.70136
717,4.68103,4.68279,4.69132,4.6858
718,4.7229,4.71723,4.72428,4.76912
719,4.7263,4.71825,4.73093,4.72099
720,4.70714,4.70576,4.71633,4.71252
721,4.70555,4.69256,4.69656,4.699
722,4.68787,4.67943,4.6884,4.68401
723,4.65006,4.65255,4.65197,4.65926
724,4.65766,4.66389,4.6664,4.66844
725,4.74869,4.73527,4.74669,4.74582
726,4.70819,4.69836,4.70481,4.70025
727,4.68713,4.68823,4.68817,4.68433
728,4.73396,4.71515,4.72228,4.71484
729,4.77369,4.71302,4.71607,4.71598
730,4.71157,4.71177,4.71453,4.7137
731,4.70761,4.70125,4.70715,4.70592
732,4.65708,4.64999,4.64801,4.65322
733,4.74698,4.73771,4.74625,4.73871
734,4.65554,4.64596,4.64749,4.64403
735,4.74162,4.73286,4.74439,4.73719
736,4.7073,4.70607,4.72237,4.70434
737,4.74251,4.74892,4.75685,4.75144
738,4.70545,4.70315,4.707,4.70758
739,4.7303,4.72447,4.73016,4.72691
740,4.71589,4.70206,4.7145,4.70684
741,4.72175,4.72581,4.73344,4.72587
742,4.74576,4.72856,4.73535,4.73107
743,4.70664,4.70494,4.71175,4.70371
744,4.68229,4.68436,4.68994,4.68877
745,4.69516,4.69129,4.69551,4.6922
746,4.72636,4.7307,4.73956,4.73145
747,4.73469,4.72539,4.73499,4.73497
748,4.72169,4.70952,4.7197,4.71564
749,4.70819,4.7063,4.71388,4.70775
750,4.73073,4.72555,4.73213,4.7255
751,4.6885,4.68712,4.69537,4.69042
752,4.70502,4.70367,4.70557,4.70368
753,4.68134,4.67547,4.67516,4.67869
754,4.69518,4.69009,4.69254,4.69337
755,4.70064,4.69466,4.70572,4.70102
756,4.68855,4.68657,4.69706,4.69262
757,4.70438,4.69268,4.70206,4.69489
758,4.71511,4.70528,4.71866,4.70626
759,4.71593,4.69606,4.70163,4.6992
760,4.68901,4.68618,4.693,4.69213
761,4.67839,4.66779,4.67709,4.67299
762,4.70685,4.7008,4.70847,4.7027
763,4.69735,4.6872,4.71641,4.69401
764,4.68132,4.67783,4.68969,4.68585
765,4.73853,4.73091,4.73775,4.73213
766,4.74265,4.73589,4.74072,4.7368
767,4.71145,4.71205,4.71224,4.71005
768,4.7008,4.69785,4.70874,4.70064
769,4.69704,4.69927,4.70032,4.69762
770,4.72381,4.72385,4.73363,4.72773
771,4.72038,4.71302,4.72498,4.7214
772,4.72097,4.71278,4.72146,4.71693
773,4.69966,4.69518,4.70303,4.69571
774,4.72447,4.72272,4.71924,4.7226
775,4.70984,4.70786,4.70424,4.71313
776,4.70239,4.70251,4.70082,4.70375
777,4.67349,4.67027,4.6624,4.6651
778,4.70517,4.70458,4.7051,4.70478
779,4.69002,4.69121,4.69713,4.69194
780,4.71258,4.699,4.70393,4.7019
781,4.67631,4.67365,4.67474,4.67413
782,4.75416,4.74984,4.75613,4.7561
783,4.6942,4.69116,4.69082,4.69078
784,4.76861,4.76166,4.76347,4.76542
785,4.68531,4.68063,4.68451,4.68499
786,4.69843,4.69431,4.70158,4.69646
787,4.70265,4.70045,4.70167,4.70201
788,4.74256,4.74223,4.74742,4.74468
789,4.7229,4.7145,4.72273,4.72275
790,4.65569,4.65832,4.65899,4.65585
791,4.69464,4.69551,4.69849,4.69483
792,4.69571,4.69513,4.70713,4.69542
793,4.69969,4.68823,4.69391,4.69385
794,4.72463,4.7248,4.72988,4.72632
795,4.71741,4.7078,4.71738,4.71325
796,4.72959,4.72549,4.73222,4.72716
797,4.68451,4.68146,4.67998,4.68097
798,4.68919,4.68584,4.69051,4.68735
799,4.72602,4.71694,4.78118,4.72209
800,4.7133,4.70654,4.71259,4.70805
801,4.70581,4.69664,4.70077,4.7036
802,4.7007,4.69773,4.70171,4.70237
803,4.6925,4.68442,4.69315,4.68997
804,4.65907,4.65843,4.65914,4.65968
805,4.70881,4.70675,4.7127,4.71085
806,4.72922,4.72635,4.73252,4.72864
807,4.67896,4.68317,4.67414,4.67697
808,4.70138,4.70379,4.70476,4.70719
809,4.7275,4.71723,4.72623,4.72126
810,4.69228,4.68137,4.68964,4.68897
811,4.68962,4.68549,4.69232,4.68862
812,4.69074,4.68888,4.69562,4.69096
813,4.71163,4.71005,4.71921,4.70978
814,4.65456,4.66023,4.65886,4.6539
815,4.7039,4.71716,4.71148,4.70562
816,4.70778,4.70161,4.712,4.70498
817,4.73075,4.72449,4.73132,4.73118
818,4.714,4.71167,4.71689,4.71527
819,4.73441,4.73258,4.74024,4.73543
820,4.68143,4.6844,4.68825,4.68707
821,4.68228,4.68044,4.68477,4.68134
822,4.66396,4.66172,4.65843,4.65989
823,4.71759,4.71714,4.72218,4.71763
824,4.69411,4.68972,4.69404,4.68861
825,4.7171,4.71009,4.71832,4.71714
826,4.67376,4.66756,4.67422,4.67272
827,4.73906,4.73933,4.74481,4.74218
828,4.73686,4.73248,4.7476,4.73449
829,4.65716,4.65391,4.65355,4.65499
830,4.69564,4.69116,4.6968,4.6921
831,4.69726,4.69736,4.70023,4.69592
832,4.69902,4.69672,4.69636,4.70005
833,4.69415,4.69209,4.69894,4.693
834,4.69545,4.69065,4.691,4.69418
835,4.73771,4.73477,4.73849,4.73331
836,4.67582,4.67983,4.68606,4.68109
837,4.71136,4.7056,4.71368,4.7101
838,4.69972,4.69197,4.68992,4.6916
839,4.71603,4.7136,4.71397,4.71647
840,4.70764,4.70309,4.70666,4.70045
841,4.71318,4.71066,4.71459,4.71356
842,4.70851,4.70672,4.70834,4.7093
843,4.71628,4.70831,4.71723,4.7135
844,4.68588,4.68018,4.68605,4.6845
845,4.73161,4.7317,4.73923,4.73676
846,4.69296,4.69198,4.69402,4.69387
847,4.69376,4.69342,4.69598,4.68918
848,4.67523,4.67887,4.67603,4.6775
849,4.69607,4.69814,4.70061,4.69927
850,4.69867,4.69438,4.69853,4.69529
851,4.70117,4.69654,4.70292,4.69918
852,4.72801,4.72237,4.72621,4.72384
853,4.72887,4.7214,4.72759,4.7251
854,4.68857,4.69549,4.69951,4.69779
855,4.71152,4.70618,4.70925,4.70917
856,4.70585,4.70092,4.70443,4.70521
857,4.72881,4.72225,4.73172,4.72776
858,4.67628,4.67701,4.68263,4.6731
859,4.71918,4.71596,4.72115,4.72203
860,4.71891,4.71651,4.72021,4.71888
861,4.70136,4.69767,4.70794,4.70074
862,4.71611,4.71248,4.72199,4.71861
863,4.72013,4.7159,4.7242,4.71771
864,4.68679,4.68747,4.68435,4.68793
865,4.70245,4.70062,4.70563,4.69964
866,4.74651,4.74834,4.74597,4.74844
867,4.70107,4.69393,4.70071,4.69585
868,4.70682,4.70191,4.73804,4.70594
869,4.69928,4.70658,4.7088,4.7058
870,4.7092,4.70498,4.70833,4.70317
871,4.71282,4.7059,4.70625,4.70795
872,4.72324,4.71759,4.72682,4.71746
873,4.69415,4.68781,4.68949,4.68626
874,4.68199,4.67474,4.67797,4.67545
875,4.71374,4.71172,4.71663,4.71204
876,4.72307,4.7252,4.72672,4.72733
877,4.69861,4.6935,4.69477,4.68934
878,4.69589,4.69464,4.73586,4.69726
879,4.70823,4.70163,4.70842,4.70789
880,4.71606,4.7143,4.72149,4.71644
881,4.70569,4.69184,4.69748,4.70373
882,4.69496,4.68746,4.69675,4.69769
883,4.67909,4.67642,4.67719,4.67576
884,4.68757,4.69014,4.69708,4.68795
885,4.69461,4.68795,4.6946,4.69244
886,4.70498,4.70534,4.71166,4.71336
887,4.70885,4.70039,4.7096,4.71003
888,4.71311,4.71149,4.71271,4.71343
889,4.67584,4.67203,4.67502,4.67113
890,4.70063,4.69831,4.70224,4.70345
891,4.71338,4.70877,4.71365,4.71469
892,4.6795,4.67959,4.68066,4.67726
893,4.6636,4.66395,4.67511,4.66653
894,4.69701,4.69016,4.69249,4.69508
895,4.68216,4.68168,4.68226,4.68055
896,4.69371,4.69416,4.69584,4.69354
897,4.70318,4.70031,4.70685,4.70192
898,4.65287,4.65223,4.65556,4.65132
899,4.6937,4.68912,4.69452,4.69412
900,4.69417,4.69038,4.69387,4.69071
901,4.6823,4.67907,4.6813,4.68003
902,4.6831,4.68381,4.68493,4.68629
903,4.7164,4.7123,4.71298,4.71431
904,4.72962,4.72472,4.72998,4.72592
905,4.69815,4.70025,4.69971,4.69806
906,4.73381,4.73056,4.73089,4.73387
907,4.76173,4.74562,4.75805,4.75047
908,4.70673,4.69947,4.70145,4.70909
909,4.70632,4.70238,4.71096,4.70905
910,4.7051,4.69922,4.70761,4.70303
911,4.7383,4.73761,4.74668,4.74249
912,4.66598,4.6632,4.66994,4.66224
913,4.7322,4.72867,4.73335,4.73248
914,4.69587,4.69234,4.69376,4.69527
915,4.69314,4.69007,4.69553,4.69574
916,4.71156,4.70904,4.70723,4.71162
917,4.71254,4.7127,4.71913,4.71822
918,4.6912,4.69573,4.6996,4.70067
919,4.69247,4.6862,4.68817,4.68884
920,4.65229,4.65142,4.65584,4.65524
921,4.63877,4.63393,4.63652,4.63757
922,4.70259,4.69862,4.69735,4.69602
923,4.68226,4.67747,4.68282,4.67968
924,4.69772,4.69287,4.69891,4.69323
925,4.76257,4.74734,4.75474,4.74777
926,4.71566,4.71204,4.71966,4.71305
927,4.69496,4.69611,4.69779,4.69504
928,4.69833,4.69652,4.69998,4.69815
929,4.68532,4.68216,4.68615,4.68363
930,4.70316,4.70885,4.71417,4.71004
931,4.71626,4.70738,4.7164,4.7101
932,4.69724,4.69694,4.70014,4.69997
933,4.73434,4.72863,4.73098,4.72783
934,4.70664,4.70013,4.70128,4.70502
935,4.70829,4.70458,4.70831,4.70369
936,4.7036,4.70524,4.71015,4.70683
937,4.70524,4.69525,4.70108,4.69686
938,4.67069,4.66587,4.6673,4.66741
939,4.67178,4.66886,4.67273,4.67138
940,4.69293,4.68904,4.68624,4.69266
941,4.70178,4.69896,4.70356,4.70011
942,4.70638,4.70663,4.71005,4.71078
943,4.71311,4.70753,4.71364,4.71057
944,4.71057,4.69193,4.69255,4.6953
945,4.70907,4.70986,4.71312,4.71117
946,4.74244,4.74193,4.74532,4.7415
947,4.68153,4.68303,4.6858,4.68395
948,4.69087,4.68881,4.68992,4.6908
949,4.69473,4.69082,4.69286,4.69214
950,4.70221,4.69752,4.70077,4.69592
951,4.702,4.70072,4.70616,4.70237
952,4.70625,4.70469,4.70955,4.70448
953,4.70682,4.71089,4.71135,4.7134
954,4.70398,4.70107,4.70758,4.70145
955,4.71382,4.7034,4.70746,4.7068
956,4.70003,4.69614,4.7035,4.70073
957,4.67492,4.67944,4.68234,4.68219
958,4.71594,4.71236,4.71675,4.71705
959,4.69987,4.69677,4.70484,4.70085
960,4.70636,4.69913,4.70255,4.70162
961,4.67366,4.6661,4.66815,4.66863
962,4.70334,4.69807,4.70111,4.696
963,4.67451,4.67148,4.67041,4.67383
964,4.72159,4.71572,4.7221,4.718
965,4.68111,4.6829,4.68948,4.68515
966,4.66981,4.66658,4.66855,4.66918
967,4.70656,4.7096,4.71113,4.71122
968,4.69736,4.69569,4.69934,4.69613
969,4.70012,4.69567,4.69676,4.69429
970,4.66991,4.67124,4.67397,4.67499
971,4.70618,4.69382,4.70128,4.6991
972,4.71784,4.71201,4.71782,4.71781
973,4.66582,4.66487,4.66608,4.66462
974,4.70687,4.68288,4.6852,4.68571
975,4.73003,4.71218,4.71819,4.7146
976,4.65384,4.65414,4.65302,4.65577
977,4.69958,4.69931,4.70451,4.70247
978,4.74499,4.73944,4.74827,4.74129
979,4.69067,4.68849,4.68969,4.68915
980,4.71089,4.70574,4.71047,4.70689
981,4.72917,4.72993,4.73067,4.72898
982,4.75316,4.75413,4.75707,4.7544
983,4.75046,4.74298,4.75078,4.74336
984,4.66763,4.66479,4.66995,4.66807
985,4.68622,4.6812,4.68361,4.68436
986,4.68278,4.67942,4.68058,4.68098
987,4.70595,4.70277,4.70503,4.70423
988,4.72534,4.72007,4.72258,4.71913
989,4.67452,4.67081,4.67398,4.67322
990,4.68655,4.68087,4.68124,4.6847
991,4.69302,4.68993,4.69091,4.69471
992,4.69918,4.68875,4.69523,4.6904
993,4.72055,4.72016,4.72345,4.72008
994,4.72258,4.71501,4.72249,4.71793
995,4.66228,4.65915,4.66047,4.66092
996,4.73869,4.73834,4.74158,4.73569
997,4.69523,4.68349,4.69151,4.68833
998,4.71024,4.71012,4.71493,4.71105
999,4.68684,4.68496,4.68774,4.68399
1000,4.71032,4.70791,4.7064,4.7063
1001,4.66202,4.65126,4.65841,4.65348
1002,4.71627,4.70614,4.70572,4.70785
1003,4.72342,4.71839,4.72111,4.72164
1004,4.69743,4.69785,4.70182,4.70214
1005,4.72345,4.71338,4.71737,4.71383
1006,4.66301,4.65981,4.66682,4.66506
1007,4.69861,4.70496,4.70662,4.70932
1008,4.70275,4.70144,4.70445,4.70088
1009,4.69625,4.69471,4.69948,4.69796
1010,4.71611,4.70788,4.71181,4.71096
1011,4.70806,4.70258,4.70504,4.70576
1012,4.69753,4.7041,4.70249,4.70351
1013,4.71732,4.71422,4.72126,4.71527
1014,4.7041,4.70379,4.71307,4.70851
1015,4.67931,4.67167,4.67531,4.67128
1016,4.69997,4.69976,4.70276,4.69831
1017,4.68281,4.6831,4.68289,4.6835
1018,4.6911,4.69198,4.69536,4.69267
1019,4.70369,4.70007,4.70515,4.70027
1020,4.72043,4.71764,4.72247,4.71744
1021,4.69583,4.69301,4.7002,4.69925
1022,4.7672,4.69903,4.70046,4.69838
1023,4.69361,4.69253,4.69556,4.69206
1024,4.69272,4.68367,4.6886,4.68801
1025,4.68593,4.68283,4.6863,4.68248
1026,4.65357,4.65151,4.6508,4.65024
1027,4.70574,4.69661,4.70082,4.69413
1028,4.70788,4.69805,4.70335,4.70199
1029,4.71279,4.6878,4.69171,4.68959
1030,4.71339,4.70801,4.71439,4.70894
1031,4.70588,4.70973,4.70758,4.70887
1032,4.6956,4.69377,4.69799,4.69322
1033,4.70386,4.69797,4.70482,4.70801
1034,4.73197,4.73328,4.73631,4.73427
1035,4.70489,4.70243,4.70276,4.70062
1036,4.69431,4.69091,4.69374,4.69719
1037,4.74529,4.73949,4.7427,4.73979
1038,4.67511,4.66854,4.67262,4.67085
1039,4.69396,4.69169,4.69713,4.69376
1040,4.67248,4.66769,4.6661,4.66499
1041,4.72175,4.72053,4.72141,4.7192
1042,4.7183,4.71178,4.71369,4.71393
1043,4.71367,4.70416,4.70685,4.70443
1044,4.71933,4.71984,4.72694,4.72274
1045,4.68883,4.68754,4.69214,4.6877
1046,4.7168,4.71636,4.71811,4.71742
1047,4.71716,4.71737,4.71946,4.7233
1048,4.70306,4.70125,4.69897,4.70029
1049,4.69586,4.69106,4.69254,4.69011
1050,4.68272,4.67499,4.67434,4.67911
1051,4.68351,4.68573,4.68335,4.68548
1052,4.6845,4.68441,4.68516,4.68645
1053,4.68056,4.67955,4.68425,4.68515
1054,4.70205,4.70288,4.70117,4.70514
1055,4.70338,4.69635,4.69617,4.69636
1056,4.67506,4.67633,4.67395,4.67727
1057,4.71557,4.71573,4.71658,4.7135
1058,4.68559,4.68641,4.68923,4.68523
1059,4.70051,4.70113,4.70423,4.70118
1060,4.69952,4.69911,4.70311,4.70377
1061,4.72149,4.71398,4.71805,4.72179
1062,4.72034,4.71223,4.72219,4.71917
1063,4.70575,4.70503,4.70858,4.70676
1064,4.65733,4.65768,4.66056,4.65825
1065,4.70722,4.72635,4.68465,4.68085
1066,4.68472,4.68631,4.69254,4.6887
1067,4.67659,4.68048,4.68285,4.68066
1068,4.68408,4.6851,4.68582,4.6843
1069,4.68932,4.68016,4.68521,4.68479
1070,4.69028,4.6915,4.69337,4.69311
1071,4.69927,4.752,4.70852,4.69902
1072,4.75958,4.75455,4.75444,4.75405
1073,4.71258,4.70706,4.70849,4.7105
1074,4.67488,4.66839,4.66642,4.66943
1075,4.72166,4.71841,4.7242,4.71989
1076,4.71079,4.7034,4.70816,4.7086
1077,4.70437,4.7055,4.70418,4.70263
1078,4.72674,4.70443,4.70849,4.70412
1079,4.68157,4.68521,4.68619,4.68732
1080,4.69899,4.69052,4.69822,4.69383
1081,4.6884,4.68518,4.69223,4.69031
1082,4.708,4.70422,4.70468,4.70574
1083,4.73597,4.73494,4.73476,4.73794
1084,4.66302,4.66608,4.66592,4.66599
1085,4.67366,4.67612,4.67319,4.67435
1086,4.67052,4.66771,4.67255,4.67312
1087,4.70552,4.69711,4.70221,4.69902
1088,4.71957,4.71717,4.71189,4.71605
1089,4.72743,4.72597,4.73226,4.72962
1090,4.66401,4.66272,4.6668,4.66251
1091,4.68783,4.6875,4.69426,4.68994
1092,4.69698,4.69359,4.69764,4.69841
1093,4.70522,4.70792,4.71216,4.70708
1094,4.69157,4.68772,4.68764,4.68827
1095,4.71911,4.72545,4.72729,4.72438
1096,4.69781,4.69849,4.70107,4.70006
1097,4.70859,4.70283,4.70859,4.70841
1098,4.72038,4.72388,4.7251,4.72457
1099,4.68993,4.69726,4.69351,4.6951
1100,4.70352,4.70722,4.70818,4.70886
1101,4.66539,4.66633,4.66913,4.66815
1102,4.71966,4.71669,4.72115,4.71837
1103,4.70124,4.69743,4.70049,4.69924
1104,4.70964,4.68097,4.68353,4.68117
1105,4.72094,4.71993,4.72173,4.72084
1106,4.6941,4.69865,4.69426,4.69756
1107,4.70798,4.70664,4.70492,4.7081
1108,4.6948,4.6929,4.69594,4.69483
1109,4.68458,4.68488,4.6891,4.68216
1110,4.69343,4.69474,4.69903,4.69344
1111,4.71094,4.70905,4.70696,4.70971
1112,4.69917,4.69622,4.70297,4.69921
1113,4.72402,4.71371,4.72115,4.76472
1114,4.66557,4.66136,4.66757,4.66501
1115,4.69262,4.68958,4.69359,4.73416
1116,4.69201,4.68586,4.69065,4.69416
1117,4.6884,4.68686,4.68675,4.72552
1118,4.696,4.69362,4.69443,4.70178
1119,4.73567,4.73314,4.73844,4.7653
1120,4.7251,4.73188,4.7305,4.72768
1121,4.7257,4.7223,4.72327,4.72426
1122,4.68821,4.68073,4.68343,4.71106
1123,4.68611,4.68133,4.68387,4.68291
1124,4.68968,4.6872,4.68755,4.71636
1125,4.67635,4.67435,4.67578,4.68215
1126,4.69353,4.69263,4.6984,4.69366
1127,4.7045,4.69967,4.70437,4.70183
1128,4.68222,4.682,4.68037,4.68138
1129,4.68526,4.6875,4.68849,4.68915
1130,4.69174,4.68875,4.69064,4.69372
1131,4.72198,4.71326,4.71799,4.71985
1132,4.72021,4.72022,4.7218,4.71799
1133,4.71283,4.7119,4.71706,4.71573
1134,4.6996,4.70076,4.70133,4.70272
1135,4.68455,4.68329,4.68607,4.68834
1136,4.68285,4.68039,4.68143,4.68
1137,4.69244,4.68851,4.69188,4.69531
1138,4.69839,4.69137,4.69046,4.6933
1139,4.69692,4.6983,4.7029,4.69946
1140,4.69398,4.69694,4.69317,4.69287
1141,4.73106,4.72966,4.73358,4.73418
1142,4.67796,4.67712,4.67939,4.67929
1143,4.70295,4.6987,4.70136,4.70499
1144,4.69543,4.69417,4.69676,4.69787
1145,4.68197,4.67451,4.67917,4.6756
1146,4.69929,4.69379,4.70231,4.69966
1147,4.6918,4.68758,4.69325,4.68816
1148,4.68618,4.68495,4.68536,4.68692
1149,4.65692,4.65318,4.65533,4.65606
1150,4.71905,4.71658,4.7205,4.72
1151,4.6903,4.68805,4.69198,4.69045
1152,4.68827,4.68701,4.68899,4.68224
1153,4.69448,4.69018,4.69496,4.6882
1154,4.6562,4.65719,4.66124,4.65829
1155,4.70474,4.70183,4.70284,4.70285
1156,4.68531,4.68448,4.69008,4.68184
1157,4.69539,4.69247,4.69401,4.69409
1158,4.74214,4.74275,4.74405,4.7413
1159,4.69042,4.68628,4.68798,4.6951
1160,4.68901,4.68989,4.68976,4.68984
1161,4.7017,4.70344,4.70203,4.72755
1162,4.70506,4.70308,4.70342,4.70528
1163,4.67639,4.67222,4.67501,4.67359
1164,4.70576,4.70329,4.70694,4.70643
1165,4.69594,4.69496,4.69643,4.69596
1166,4.69487,4.69397,4.69733,4.70076
1167,4.71294,4.70502,4.7076,4.71073
1168,4.71294,4.70932,4.71013,4.71621
1169,4.7327,4.73039,4.7355,4.73342
1170,4.71185,4.70968,4.70948,4.71059
1171,4.69687,4.69206,4.69658,4.75396
1172,4.70088,4.69607,4.69632,4.70327
1173,4.68316,4.68064,4.67922,4.73094
1174,4.72018,4.71664,4.71473,4.71744
1175,4.66326,4.66536,4.66139,4.66675
1176,4.67385,4.673,4.67528,4.66826
1177,4.68234,4.6805,4.68368,4.68001
1178,4.72129,4.72189,4.72547,4.7223
1179,4.69134,4.69621,4.6979,4.70786
1180,4.66609,4.66188,4.66491,4.66388
1181,4.68717,4.68833,4.68408,4.69449
1182,4.64784,4.64801,4.65412,4.6509
1183,4.71417,4.7089,4.70785,4.70352
1184,4.68772,4.68864,4.68527,4.69888
1185,4.70031,4.69592,4.69698,4.69923
1186,4.69485,4.69264,4.69567,4.69533
1187,4.74106,4.73794,4.74479,4.73882
1188,4.69609,4.69484,4.70163,4.70733
1189,4.68935,4.68602,4.68946,4.67952
1190,4.70378,4.70012,4.70663,4.70481
1191,4.68649,4.68262,4.68526,4.68696
1192,4.6877,4.68428,4.68769,4.68849
1193,4.68535,4.68355,4.68544,4.68383
1194,4.71222,4.70679,4.71013,4.70733
1195,4.68673,4.686,4.68875,4.69084
1196,4.71419,4.71258,4.71788,4.70824
1197,4.69794,4.69284,4.69937,4.69157
1198,4.69373,4.69313,4.69557,4.68925
1199,4.72132,4.71151,4.71545,4.71272
1200,4.70509,4.70522,4.71032,4.71087
1201,4.70499,4.70396,4.70691,4.70463
1202,4.72757,4.72222,4.72399,4.72524
1203,4.6935,4.69167,4.68965,4.69191
1204,4.70692,4.70193,4.7049,4.70329
1205,4.73048,4.72774,4.72852,4.72907
1206,4.69126,4.69366,4.69165,4.69253
1207,4.69945,4.6996,4.70085,4.69801
1208,4.7094,4.70281,4.7048,4.7092
1209,4.68958,4.69379,4.69571,4.69217
1210,4.68095,4.67857,4.67985,4.71553
1211,4.70031,4.69637,4.69924,4.70075
1212,4.67844,4.67231,4.67569,4.67372
1213,4.66421,4.66912,4.66534,4.66616
1214,4.69104,4.68731,4.68548,4.68662
1215,4.71598,4.71727,4.7188,4.75247
1216,4.67438,4.67048,4.67423,4.66567
1217,4.67786,4.67628,4.67295,4.67923
1218,4.69426,4.69549,4.69669,4.69199
1219,4.6644,4.65378,4.65381,4.6512
1220,4.66897,4.66515,4.66674,4.66914
1221,4.69076,4.69082,4.69078,4.69769
1222,4.69353,4.69481,4.69489,4.6987
1223,4.67998,4.67969,4.68011,4.67288
1224,4.70285,4.68269,4.6883,4.68994
1225,4.65363,4.65168,4.65315,4.64869
1226,4.69148,4.69045,4.69304,4.69457
1227,4.7029,4.70485,4.70689,4.70657
1228,4.77137,4.76792,4.77308,4.76805
1229,4.66971,4.66025,4.66554,4.66337
1230,4.68656,4.68186,4.68819,4.68911
1231,4.68252,4.67659,4.68002,4.6764
1232,4.73086,4.7262,4.73054,4.72794
1233,4.69593,4.69092,4.69409,4.69063
1234,4.71518,4.71084,4.71402,4.7108
1235,4.69884,4.69306,4.69785,4.69769
1236,4.73692,4.72165,4.72236,4.72242
1237,4.6925,4.69684,4.69873,4.70253
1238,4.67984,4.677,4.67651,4.67521
1239,4.67321,4.66772,4.66987,4.66489
1240,4.6416,4.64446,4.64495,4.64558
1241,4.70814,4.70173,4.71116,4.7087
1242,4.72986,4.72211,4.72743,4.72092
1243,4.70121,4.69407,4.69749,4.6941
1244,4.69969,4.6928,4.7008,4.70013
1245,4.67828,4.67186,4.6749,4.67332
1246,4.69436,4.68988,4.69525,4.68849
1247,4.67806,4.6733,4.67438,4.67426
1248,4.68413,4.68099,4.682,4.68252
1249,4.68613,4.68761,4.68733,4.68358
1250,4.70779,4.70894,4.71103,4.70803
1251,4.7085,4.71028,4.7079,4.71356
1252,4.69114,4.69168,4.69219,4.6908
1253,4.70149,4.69339,4.69871,4.69542
1254,4.67477,4.67051,4.67234,4.67193
1255,4.70005,4.6974,4.69859,4.70237
1256,4.69118,4.68832,4.694,4.69363
1257,4.67897,4.67504,4.67735,4.67845
