step,exact,kimi,srd,srd_f
1259,4.46585,4.46477,4.46487,4.46028
1260,4.46314,4.46328,4.46377,4.46403
1261,4.46486,4.46426,4.46368,4.45964
1262,4.4669,4.46519,4.46581,4.46198
1263,4.48372,4.48245,4.48229,4.48798
1264,4.48606,4.48577,4.48556,4.48572
1265,4.46351,4.45805,4.45866,4.45995
1266,4.48808,4.47165,4.47263,4.49441
1267,4.5305,4.48417,4.48527,4.48402
1268,4.47221,4.47153,4.4714,4.48498
1269,4.47102,4.46873,4.46983,4.48416
1270,4.47177,4.47017,4.47093,4.4674
1271,4.46427,4.46574,4.46485,4.46688
1272,4.48131,4.47309,4.47366,4.46971
1273,4.47512,4.46601,4.46686,4.46651
1274,4.48253,4.46999,4.46903,4.46775
1275,4.50061,4.47641,4.47885,4.47499
1276,4.47828,4.47197,4.47313,4.47677
1277,4.46253,4.45904,4.4597,4.46527
1278,4.47845,4.47272,4.47435,4.47728
1279,4.49623,4.4921,4.49403,4.50101
1280,4.46332,4.45774,4.45722,4.46263
1281,4.47576,4.46738,4.46849,4.47462
1282,4.48185,4.48123,4.48136,4.48538
1283,4.48851,4.48597,4.48625,4.48435
1284,4.47749,4.4746,4.47476,4.4725
1285,4.4658,4.46154,4.46325,4.46319
1286,4.47422,4.47465,4.47523,4.48863
1287,4.46721,4.46453,4.46597,4.46685
1288,4.46834,4.46546,4.4651,4.4662
1289,4.47071,4.46719,4.46793,4.46996
1290,4.47883,4.47846,4.47822,4.49726
1291,4.47841,4.47498,4.47573,4.47623
1292,4.47411,4.47481,4.47439,4.48453
1293,4.45859,4.45259,4.45397,4.45859
1294,4.48182,4.48006,4.48022,4.48422
1295,4.48145,4.48001,4.47903,4.48635
1296,4.47113,4.46803,4.46942,4.46838
1297,4.46746,4.46527,4.46424,4.46542
1298,4.48552,4.48633,4.48489,4.48836
1299,4.47244,4.47541,4.47693,4.47681
1300,4.47602,4.47399,4.47332,4.47149
1301,4.47157,4.47201,4.47098,4.47165
1302,4.45114,4.44911,4.45027,4.46636
1303,4.4798,4.46965,4.47046,4.47001
1304,4.46632,4.46538,4.46449,4.47314
1305,4.47349,4.47454,4.47482,4.47255
1306,4.48927,4.48705,4.48638,4.48664
1307,4.46243,4.46099,4.46038,4.5207
1308,4.47419,4.47308,4.47312,4.48859
1309,4.47268,4.47169,4.47213,4.46835
1310,4.4723,4.4704,4.47182,4.47866
1311,4.46778,4.46635,4.46532,4.48362
1312,4.46226,4.462,4.46283,4.4636
1313,4.46676,4.46644,4.46779,4.47016
1314,4.48868,4.48883,4.48817,4.49029
1315,4.46599,4.46279,4.4633,4.46535
1316,4.45414,4.45349,4.45182,4.45164
1317,4.47592,4.4738,4.47401,4.4765
1318,4.49439,4.49196,4.49174,4.49605
1319,4.47146,4.46662,4.46833,4.46997
1320,4.46475,4.46593,4.46606,4.46673
1321,4.46838,4.46997,4.47119,4.46738
1322,4.48184,4.48024,4.48167,4.47938
1323,4.48509,4.46391,4.46408,4.45984
1324,4.47628,4.47455,4.47521,4.47952
1325,4.47372,4.47538,4.47524,4.47901
1326,4.46948,4.46714,4.46829,4.47062
1327,4.46774,4.46913,4.46903,4.4711
1328,4.47443,4.47477,4.47398,4.47205
1329,4.4701,4.47111,4.47141,4.47226
1330,4.47821,4.47338,4.47331,4.47626
1331,4.46831,4.47014,4.46959,4.47046
1332,4.45479,4.45129,4.45118,4.4508
1333,4.47197,4.46801,4.46781,4.46718
1334,4.47403,4.47374,4.47462,4.47453
1335,4.45929,4.45735,4.45806,4.45865
1336,4.46316,4.46297,4.46448,4.46585
1337,4.47148,4.47023,4.47028,4.48354
1338,4.4586,4.45774,4.45908,4.45982
1339,4.47693,4.47591,4.47651,4.47853
1340,4.46936,4.46554,4.46562,4.46636
1341,4.46125,4.46177,4.46057,4.45916
1342,4.46328,4.46112,4.46041,4.46135
1343,4.45559,4.45503,4.45524,4.45614
1344,4.47039,4.47019,4.47062,4.49938
1345,4.47326,4.4686,4.47017,4.47377
1346,4.45792,4.45953,4.45867,4.45525
1347,4.4502,4.45174,4.45091,4.45084
1348,4.46843,4.46917,4.46909,4.46752
1349,4.45439,4.45306,4.4523,4.45126
1350,4.48142,4.47767,4.47741,4.48213
1351,4.4868,4.48613,4.4883,4.48637
1352,4.45874,4.45876,4.45819,4.47234
1353,4.46185,4.46229,4.46244,4.46422
1354,4.47105,4.4699,4.47107,4.47353
1355,4.46993,4.47113,4.47312,4.47412
1356,4.48401,4.48248,4.48247,4.48315
1357,4.47915,4.47749,4.47881,4.47793
1358,4.47448,4.47317,4.47249,4.47257
1359,4.4796,4.4797,4.47997,4.48169
1360,4.48225,4.48035,4.4817,4.48096
1361,4.46774,4.46903,4.46951,4.47015
1362,4.48564,4.48107,4.48302,4.50048
1363,4.47872,4.47889,4.4797,4.47861
1364,4.45708,4.45799,4.45817,4.45931
1365,4.46348,4.46334,4.46443,4.4657
1366,4.46665,4.463,4.46269,4.47996
1367,4.46771,4.46676,4.46668,4.46884
1368,4.46929,4.47093,4.46841,4.46694
1369,4.46484,4.46354,4.46493,4.46582
1370,4.47883,4.47708,4.47645,4.47712
1371,4.48102,4.47907,4.48058,4.51931
1372,4.45463,4.45537,4.45631,4.45496
1373,4.46044,4.45974,4.46049,4.46021
1374,4.47644,4.47822,4.47989,4.4791
1375,4.46189,4.46183,4.46093,4.46323
1376,4.47848,4.47945,4.47955,4.48001
1377,4.47925,4.48148,4.48207,4.48461
1378,4.48647,4.47093,4.47162,4.4722
1379,4.4798,4.47854,4.47741,4.50678
1380,4.47215,4.47226,4.47168,4.47382
1381,4.47708,4.47952,4.47843,4.48165
1382,4.46633,4.46836,4.46727,4.4741
1383,4.46556,4.46789,4.46851,4.46836
1384,4.4592,4.45819,4.45804,4.4558
1385,4.4791,4.47671,4.47755,4.47659
1386,4.47048,4.46753,4.46849,4.47225
1387,4.45577,4.45697,4.45464,4.45505
1388,4.4718,4.47245,4.47351,4.47556
1389,4.47432,4.47528,4.47435,4.47802
1390,4.47446,4.4737,4.47339,4.47267
1391,4.47242,4.46972,4.47024,4.46964
1392,4.48968,4.48657,4.48592,4.48963
1393,4.48408,4.48437,4.48442,4.48963
1394,4.45828,4.45728,4.45879,4.45903
1395,4.47258,4.4736,4.47477,4.47362
1396,4.47044,4.46631,4.46712,4.46776
1397,4.47878,4.47714,4.47923,4.47983
1398,4.5255,4.47244,4.47363,4.47313
1399,4.46005,4.4609,4.46095,4.46497
1400,4.47663,4.47363,4.47369,4.47376
1401,4.45919,4.45675,4.45843,4.45779
1402,4.46961,4.46475,4.46769,4.47081
1403,4.47101,4.46896,4.46911,4.46974
1404,4.47449,4.47108,4.47262,4.47188
1405,4.47821,4.4801,4.47965,4.47546
1406,4.47278,4.47482,4.47333,4.47758
1407,4.46431,4.46437,4.46612,4.46451
1408,4.46528,4.46444,4.46376,4.46268
1409,4.47793,4.4767,4.47725,4.47967
1410,4.46489,4.46431,4.46607,4.46685
1411,4.46925,4.46955,4.46946,4.47356
1412,4.46319,4.46019,4.46059,4.46374
1413,4.46238,4.46115,4.46028,4.45989
1414,4.46899,4.46633,4.46688,4.46771
1415,4.47893,4.47703,4.47735,4.481
1416,4.47886,4.47626,4.47696,4.47809
1417,4.45945,4.46201,4.4612,4.46248
1418,4.5043,4.45825,4.45858,4.45767
1419,4.47104,4.46575,4.46821,4.46702
1420,4.46922,4.47032,4.46978,4.47365
1421,4.46956,4.46785,4.46842,4.47211
1422,4.49926,4.4658,4.46554,4.46551
1423,4.48306,4.48743,4.48624,4.48625
1424,4.4558,4.45451,4.45531,4.45557
1425,4.44353,4.44363,4.44494,4.4453
1426,4.47515,4.47313,4.47409,4.47588
1427,4.46612,4.46547,4.46484,4.46481
1428,4.46097,4.45939,4.46041,4.45961
1429,4.46633,4.46629,4.46716,4.46685
1430,4.50694,4.50383,4.50486,4.50321
1431,4.47932,4.47576,4.47718,4.47698
1432,4.47722,4.47429,4.47444,4.47741
1433,4.466,4.46219,4.46358,4.46635
1434,4.48384,4.48637,4.48632,4.48669
1435,4.47988,4.47639,4.47667,4.47546
1436,4.46785,4.46861,4.46698,4.46866
1437,4.46455,4.4672,4.46678,4.46719
1438,4.47955,4.47915,4.47767,4.47932
1439,4.46172,4.46052,4.46123,4.46252
1440,4.47453,4.47253,4.47392,4.47385
1441,4.46915,4.46744,4.46716,4.47009
1442,4.47627,4.47133,4.47182,4.4708
1443,4.48272,4.48123,4.48169,4.47975
1444,4.47237,4.46993,4.4691,4.46961
1445,4.47029,4.46892,4.46881,4.47012
1446,4.48493,4.4864,4.48588,4.48371
1447,4.45803,4.4554,4.45692,4.45561
1448,4.46342,4.46188,4.46416,4.46103
1449,4.48529,4.48104,4.48372,4.48409
1450,4.46161,4.4623,4.4626,4.46481
1451,4.46267,4.46254,4.4631,4.46411
1452,4.47684,4.47624,4.47605,4.48137
1453,4.46995,4.47313,4.47313,4.47543
1454,4.48508,4.48381,4.48438,4.48605
1455,4.47415,4.47176,4.47332,4.47293
1456,4.48512,4.48361,4.48192,4.48552
1457,4.45556,4.45882,4.45794,4.45852
1458,4.48226,4.48042,4.48071,4.47998
1459,4.48541,4.48512,4.48494,4.4855
1460,4.4735,4.47294,4.47293,4.47504
1461,4.45708,4.45527,4.4545,4.45681
1462,4.47425,4.47116,4.47215,4.46847
1463,4.46946,4.46718,4.46753,4.46863
1464,4.46906,4.46777,4.46873,4.46636
1465,4.46778,4.46804,4.46832,4.46562
1466,4.47575,4.47446,4.47489,4.47255
1467,4.44973,4.45082,4.45094,4.45305
1468,4.46992,4.46917,4.46958,4.46787
1469,4.46812,4.4696,4.46889,4.47067
1470,4.46876,4.4708,4.47146,4.4715
1471,4.46185,4.46049,4.46055,4.45914
1472,4.48672,4.48722,4.48768,4.48898
1473,4.4786,4.47959,4.47986,4.48046
1474,4.46623,4.46335,4.4642,4.46806
1475,4.48304,4.48256,4.48418,4.4846
1476,4.47182,4.47135,4.47198,4.47316
1477,4.46973,4.46685,4.46599,4.46739
1478,4.47454,4.4766,4.47596,4.47679
1479,4.46752,4.46347,4.46356,4.46171
1480,4.45626,4.46401,4.4537,4.45328
1481,4.46183,4.45977,4.46167,4.46399
1482,4.46934,4.47489,4.46935,4.46991
1483,4.47498,4.47869,4.47779,4.47803
1484,4.46318,4.46416,4.46359,4.46242
1485,4.47782,4.47561,4.47598,4.47635
1486,4.46015,4.45665,4.45869,4.46006
1487,4.469,4.46635,4.4692,4.46767
1488,4.47035,4.50794,4.47265,4.47231
1489,4.46161,4.46048,4.45936,4.45784
1490,4.47958,4.47656,4.47868,4.47884
1491,4.47486,4.47322,4.4742,4.47343
1492,4.46237,4.4618,4.46293,4.4625
1493,4.47795,4.58955,4.47837,4.47983
1494,4.47385,4.4733,4.47367,4.47424
1495,4.47276,4.55176,4.47304,4.47181
1496,4.46097,4.48548,4.46184,4.4595
1497,4.46903,4.77084,4.46963,4.47184
1498,4.46022,4.45912,4.45783,4.45774
1499,4.46753,4.46754,4.46391,4.46673
1500,4.48456,4.4828,4.47461,4.47382
1501,4.46121,4.46677,4.46134,4.46134
1502,4.45962,4.4596,4.45779,4.46008
1503,4.47284,4.4716,4.47081,4.47328
1504,4.47768,4.47385,4.47611,4.47567
1505,4.46174,4.46849,4.46144,4.46316
1506,4.46114,4.46186,4.46098,4.46231
1507,4.47577,4.48024,4.47743,4.47337
1508,4.48485,4.48456,4.48342,4.48338
1509,4.48185,4.48423,4.48134,4.48046
1510,4.47572,4.47802,4.47513,4.47531
1511,4.45833,4.46448,4.45986,4.46132
1512,4.45953,4.46041,4.45935,4.45995
1513,4.48057,4.48205,4.48025,4.48121
1514,4.45766,4.45717,4.45892,4.45994
1515,4.47266,4.47418,4.47146,4.46815
1516,4.47244,4.47802,4.47551,4.47584
1517,4.45707,4.4588,4.45695,4.45609
1518,4.47448,4.47203,4.47353,4.47275
1519,4.46094,4.46501,4.46163,4.4779
1520,4.46578,4.46092,4.4614,4.50698
1521,4.47032,4.47029,4.46842,4.48636
1522,4.45654,4.45671,4.45621,4.47449
1523,4.4748,4.47331,4.4726,4.47405
1524,4.47298,4.47532,4.47057,4.47096
1525,4.48217,4.48384,4.48329,4.48692
1526,4.4704,4.46478,4.46893,4.47541
1527,4.48189,4.48506,4.48328,4.48817
1528,4.471,4.4658,4.46987,4.47068
1529,4.47586,4.476,4.47665,4.474
1530,4.47503,4.47461,4.4765,4.4757
1531,4.47485,4.48096,4.47514,4.47279
1532,4.48513,4.48804,4.48652,4.48899
1533,4.46662,4.47091,4.46782,4.46954
1534,4.47163,4.48032,4.47202,4.46852
1535,4.47419,4.47767,4.47371,4.47429
1536,4.46356,4.46594,4.4644,4.45975
1537,4.47134,4.47197,4.47242,4.46735
1538,4.4632,4.487,4.46218,4.46026
1539,4.4615,4.47529,4.46156,4.46214
1540,4.45562,4.4569,4.45593,4.456
1541,4.46553,4.4677,4.46679,4.46531
1542,4.47296,4.47146,4.47353,4.47551
1543,4.46951,4.46589,4.46963,4.4682
1544,4.46969,4.47066,4.47121,4.46997
1545,4.47,4.46417,4.47144,4.47287
1546,4.47605,4.47666,4.4757,4.47707
1547,4.47666,4.47919,4.4775,4.47719
1548,4.46653,4.4695,4.46657,4.46718
1549,4.46807,4.46905,4.46992,4.47125
1550,4.45105,4.44914,4.45267,4.4518
1551,4.46524,4.46952,4.46637,4.46638
1552,4.46062,4.46355,4.46256,4.45962
1553,4.47505,4.47797,4.47881,4.4787
1554,4.4577,4.45838,4.45735,4.4586
1555,4.47923,4.47808,4.47668,4.47814
1556,4.47863,4.48482,4.47829,4.4794
1557,4.46574,4.46888,4.46711,4.46775
1558,4.47254,4.47898,4.47444,4.47493
1559,4.47385,4.48102,4.47159,4.47156
1560,4.47558,4.47781,4.47508,4.47435
1561,4.47214,4.47286,4.47131,4.47199
1562,4.47421,4.47522,4.47479,4.47449
1563,4.47604,4.47288,4.47395,4.47177
1564,4.45845,4.46545,4.45915,4.46165
1565,4.46231,4.4635,4.46227,4.4617
1566,4.48151,4.48255,4.48113,4.48197
1567,4.46531,4.468,4.46563,4.46636
1568,4.46879,4.47122,4.46926,4.46879
1569,4.46742,4.46842,4.46754,4.46851
1570,4.4763,4.47622,4.47592,4.47784
1571,4.48726,4.48461,4.48699,4.48635
1572,4.46076,4.46209,4.46098,4.46068
1573,4.46598,4.46603,4.46554,4.46585
1574,4.46441,4.46338,4.46317,4.46539
1575,4.46804,4.46698,4.46661,4.46504
1576,4.46319,4.4589,4.46143,4.46152
1577,4.46273,4.46177,4.46407,4.46413
1578,4.47461,4.46854,4.47249,4.47175
1579,4.47136,4.47016,4.46979,4.47145
1580,4.45961,4.45804,4.46083,4.46291
1581,4.47676,4.47484,4.47701,4.47673
1582,4.45845,4.4594,4.45898,4.45943
1583,4.47939,4.47976,4.47913,4.48001
1584,4.47648,4.47905,4.4777,4.47843
1585,4.47523,4.47357,4.47542,4.47601
1586,4.46608,4.46513,4.46589,4.46331
1587,4.46249,4.45833,4.46095,4.45937
1588,4.45805,4.45959,4.45826,4.45742
1589,4.46874,4.47131,4.46868,4.46847
1590,4.46795,4.47033,4.467,4.4682
1591,4.46996,4.47775,4.47117,4.47209
1592,4.46764,4.46903,4.46617,4.46706
1593,4.46141,4.48773,4.46234,4.46179
1594,4.46677,4.46358,4.46623,4.46564
1595,4.47639,4.48182,4.47647,4.47562
1596,4.45999,4.47702,4.46051,4.45997
1597,4.48294,4.48079,4.48256,4.48383
1598,4.46882,4.4703,4.4658,4.467
1599,4.47261,4.47651,4.47247,4.47369
1600,4.4989,4.49574,4.49634,4.49773
1601,4.46308,4.46345,4.46257,4.46317
1602,4.45809,4.45945,4.45775,4.45702
1603,4.47771,4.47428,4.47636,4.47586
1604,4.46424,4.4646,4.46281,4.46228
1605,4.47145,4.46838,4.47218,4.47417
1606,4.47307,4.4674,4.47278,4.47403
1607,4.45007,4.4499,4.44823,4.44958
1608,4.4771,4.47952,4.47466,4.47579
1609,4.46992,4.4708,4.46998,4.46953
1610,4.47823,4.47648,4.47865,4.4794
1611,4.46537,4.47139,4.46914,4.46952
1612,4.46708,4.46451,4.4673,4.46574
1613,4.4653,4.46899,4.46423,4.46276
1614,4.46355,4.46082,4.46339,4.46235
1615,4.45522,4.45549,4.45526,4.45355
1616,4.46703,4.46361,4.46614,4.46575
1617,4.4626,4.46975,4.46281,4.4629
1618,4.46156,4.46007,4.4634,4.46314
1619,4.47227,4.46986,4.47003,4.46905
1620,4.4656,4.46069,4.46456,4.46158
1621,4.48645,4.49075,4.48864,4.48733
1622,4.47745,4.4816,4.47998,4.47703
1623,4.47818,4.47932,4.47894,4.47668
1624,4.45383,4.45545,4.45665,4.45624
1625,4.47428,4.47549,4.47421,4.47672
1626,4.47421,4.47671,4.47432,4.47484
1627,4.46715,4.46618,4.46642,4.46592
1628,4.46413,4.46649,4.46326,4.46463
1629,4.48859,4.48772,4.48693,4.48316
1630,4.47318,4.47171,4.47172,4.47067
1631,4.45151,4.45162,4.45357,4.45249
1632,4.46006,4.46116,4.46038,4.46025
1633,4.47998,4.47887,4.48165,4.47971
1634,4.46005,4.45826,4.45911,4.46072
1635,4.46721,4.46503,4.46646,4.46622
1636,4.47647,4.47731,4.47701,4.47608
1637,4.47141,4.46946,4.47026,4.47052
1638,4.46321,4.46308,4.46364,4.46475
1639,4.45677,4.45681,4.45495,4.4566
1640,4.47149,4.47254,4.471,4.47068
1641,4.46625,4.46632,4.46866,4.47089
1642,4.47594,4.47761,4.47444,4.47631
1643,4.46678,4.46809,4.46749,4.46811
1644,4.45424,4.45587,4.45307,4.45523
1645,4.45912,4.45615,4.45991,4.4611
1646,4.46526,4.46429,4.46484,4.46451
1647,4.4657,4.46598,4.46597,4.46634
1648,4.47307,4.4749,4.47338,4.47198
1649,4.45789,4.45846,4.45921,4.46022
1650,4.45041,4.4511,4.45015,4.45067
1651,4.47749,4.47978,4.47993,4.47931
1652,4.46088,4.45626,4.45976,4.46033
1653,4.4623,4.46324,4.46174,4.46193
1654,4.4704,4.47213,4.46959,4.46889
1655,4.4642,4.46622,4.46343,4.46451
1656,4.48068,4.48175,4.47894,4.47872
1657,4.46412,4.46856,4.4658,4.46533
1658,4.482,4.48161,4.47991,4.48034
1659,4.48427,4.48288,4.48216,4.48119
1660,4.47013,4.46812,4.46968,4.46797
1661,4.48335,4.48755,4.48513,4.48589
1662,4.47792,4.47783,4.4781,4.47766
1663,4.47116,4.47352,4.47171,4.46943
1664,4.45821,4.4599,4.46083,4.46016
1665,4.46109,4.46117,4.46249,4.45903
1666,4.47845,4.47878,4.47635,4.4767
1667,4.45627,4.45523,4.45482,4.45571
1668,4.45075,4.45385,4.45245,4.45248
1669,4.47537,4.47461,4.47644,4.4766
1670,4.4707,4.46991,4.46826,4.46929
1671,4.45222,4.45178,4.45111,4.45356
1672,4.46369,4.46347,4.46276,4.46292
1673,4.47102,4.4726,4.47114,4.47227
1674,4.46226,4.46217,4.46212,4.46019
1675,4.4689,4.46749,4.46863,4.46905
1676,4.46675,4.46537,4.46597,4.46723
1677,4.46505,4.46714,4.46305,4.46381
1678,4.46001,4.45931,4.46324,4.46163
1679,4.47783,4.47601,4.4766,4.47765
1680,4.47714,4.47725,4.47936,4.47935
1681,4.47562,4.47614,4.47555,4.47614
1682,4.48329,4.48165,4.48157,4.48127
1683,4.47311,4.47407,4.47404,4.47324
1684,4.46658,4.46661,4.46691,4.46576
1685,4.47174,4.46962,4.47088,4.47183
1686,4.48187,4.48469,4.48303,4.48159
1687,4.45635,4.46089,4.45706,4.45938
1688,4.46996,4.46783,4.47018,4.46935
1689,4.47321,4.47124,4.47155,4.47193
1690,4.46954,4.46625,4.46794,4.46591
1691,4.46161,4.46094,4.46004,4.46195
1692,4.4596,4.45895,4.4593,4.46041
1693,4.46301,4.46073,4.46002,4.46018
1694,4.46459,4.46465,4.46403,4.46433
1695,4.46615,4.46624,4.46498,4.46532
1696,4.46724,4.46854,4.468,4.46649
1697,4.45663,4.45705,4.45708,4.45585
1698,4.47671,4.47858,4.4786,4.47859
1699,4.48226,4.48194,4.48378,4.48475
1700,4.45658,4.45924,4.45743,4.45745
1701,4.47207,4.47685,4.47338,4.47252
1702,4.45991,4.46178,4.46031,4.46144
1703,4.47657,4.4773,4.47785,4.47664
1704,4.45965,4.45869,4.4599,4.46027
1705,4.47529,4.47829,4.47558,4.47556
1706,4.48286,4.48193,4.48386,4.4829
1707,4.47188,4.47199,4.47292,4.47101
1708,4.46554,4.46388,4.46556,4.46682
1709,4.44846,4.45042,4.45048,4.44975
1710,4.45859,4.45772,4.45752,4.45871
1711,4.47784,4.48026,4.4805,4.47912
1712,4.46152,4.46531,4.46268,4.46202
1713,4.45652,4.45729,4.45642,4.4547
1714,4.46249,4.46299,4.46072,4.46089
1715,4.4653,4.46338,4.46453,4.46603
1716,4.45456,4.4527,4.45342,4.45352
1717,4.47395,4.47635,4.47399,4.47475
1718,4.46696,4.46462,4.46558,4.4641
1719,4.46842,4.46813,4.47063,4.4678
1720,4.46881,4.46872,4.46764,4.46716
1721,4.48382,4.48231,4.4811,4.48213
1722,4.47806,4.47732,4.47432,4.47382
1723,4.47673,4.47807,4.47903,4.47991
1724,4.44566,4.44772,4.44819,4.44753
1725,4.46284,4.4622,4.46173,4.4629
1726,4.47226,4.47143,4.47246,4.4731
1727,4.48184,4.48043,4.48172,4.48204
1728,4.45169,4.44892,4.45114,4.4497
1729,4.46617,4.4656,4.46547,4.46552
1730,4.48141,4.48046,4.4817,4.48094
1731,4.46332,4.466,4.46551,4.46695
1732,4.46831,4.46828,4.46878,4.46903
1733,4.47223,4.47221,4.47035,4.47078
1734,4.48625,4.48634,4.48428,4.486
1735,4.48079,4.48274,4.48129,4.48154
1736,4.45823,4.45758,4.45806,4.45889
1737,4.46283,4.46446,4.46419,4.46378
1738,4.47293,4.47016,4.47264,4.47325
1739,4.46424,4.46333,4.46364,4.46359
1740,4.46591,4.46424,4.46572,4.46741
1741,4.46882,4.4725,4.47041,4.46995
1742,4.46053,4.46142,4.46079,4.45975
1743,4.47583,4.47595,4.47506,4.476
1744,4.4762,4.47158,4.47524,4.47619
1745,4.46357,4.46284,4.46424,4.46427
1746,4.47372,4.47254,4.47344,4.47512
1747,4.47753,4.4778,4.4793,4.4781
1748,4.46966,4.4668,4.4671,4.46644
1749,4.45878,4.4582,4.45826,4.45674
1750,4.45825,4.45679,4.4587,4.46231
1751,4.49217,4.49251,4.49365,4.49383
1752,4.4737,4.47657,4.47751,4.47881
1753,4.47001,4.47282,4.4726,4.47332
1754,4.48422,4.48365,4.48271,4.48305
1755,4.45947,4.45949,4.45928,4.45819
1756,4.47687,4.48017,4.47893,4.47879
1757,4.48211,4.47895,4.48026,4.48167
1758,4.46547,4.46162,4.4638,4.46316
1759,4.46315,4.46274,4.4635,4.46145
1760,4.46573,4.46596,4.46576,4.46583
1761,4.46434,4.46396,4.46355,4.46551
1762,4.48236,4.47872,4.48017,4.48116
1763,4.46858,4.46613,4.46701,4.46724
1764,4.4553,4.45575,4.45522,4.45535
1765,4.45801,4.4585,4.45837,4.45899
1766,4.4794,4.47657,4.47669,4.47779
1767,4.47074,4.46955,4.46941,4.46947
1768,4.45418,4.45506,4.45391,4.45416
1769,4.45787,4.45825,4.45846,4.45926
1770,4.46967,4.46838,4.47051,4.47016
1771,4.46544,4.46368,4.46617,4.46595
1772,4.45682,4.45651,4.45645,4.45547
1773,4.47175,4.47132,4.47243,4.4725
1774,4.47569,4.47392,4.47468,4.47567
1775,4.46601,4.46441,4.46549,4.46501
1776,4.46776,4.46892,4.46888,4.46849
1777,4.4696,4.46893,4.46899,4.46756
1778,4.48015,4.47943,4.48009,4.48042
1779,4.4602,4.45833,4.4583,4.45796
1780,4.46871,4.46763,4.47059,4.47164
1781,4.46908,4.46799,4.46959,4.46938
1782,4.46609,4.46701,4.46831,4.46698
1783,4.4746,4.47498,4.47377,4.4737
1784,4.45847,4.46098,4.45891,4.4583
1785,4.474,4.47463,4.47552,4.47549
1786,4.4676,4.47339,4.46814,4.46754
1787,4.47019,4.46754,4.46823,4.46736
1788,4.47512,4.47572,4.47389,4.4751
1789,4.4624,4.45959,4.46096,4.45997
1790,4.46053,4.46234,4.4599,4.4594
1791,4.47525,4.47474,4.47672,4.47807
1792,4.47141,4.47205,4.47126,4.47316
1793,4.47048,4.4717,4.47192,4.47075
1794,4.47034,4.47334,4.47216,4.47301
1795,4.45836,4.45675,4.45831,4.45884
1796,4.45691,4.45577,4.45427,4.45587
1797,4.47338,4.47549,4.47362,4.47296
1798,4.46166,4.46273,4.46232,4.4627
1799,4.45929,4.45881,4.45848,4.45731
1800,4.47502,4.47464,4.47511,4.47557
1801,4.46696,4.46621,4.46695,4.46704
1802,4.45922,4.46009,4.46038,4.45974
1803,4.46199,4.46328,4.46305,4.46292
1804,4.4789,4.47797,4.47894,4.47904
1805,4.45567,4.45514,4.45574,4.45424
1806,4.47413,4.47603,4.47748,4.47487
1807,4.48966,4.49027,4.48862,4.48792
1808,4.46579,4.46673,4.4645,4.46575
1809,4.48309,4.48228,4.48312,4.48173
1810,4.48843,4.48736,4.48823,4.48638
1811,4.47868,4.47856,4.47686,4.47678
1812,4.46871,4.46459,4.46645,4.46541
1813,4.46919,4.46705,4.4708,4.46787
1814,4.46495,4.46235,4.46297,4.46362
1815,4.48093,4.47699,4.47716,4.47849
1816,4.47954,4.47989,4.47851,4.48001
1817,4.46301,4.4643,4.4612,4.46184
1818,4.47178,4.47153,4.47113,4.47159
1819,4.46281,4.46409,4.46096,4.46144
1820,4.46356,4.46404,4.46358,4.46246
1821,4.46035,4.45997,4.46047,4.46233
1822,4.46923,4.4696,4.46937,4.46739
1823,4.46869,4.47134,4.47232,4.47164
1824,4.4765,4.47551,4.48159,4.47689
1825,4.46099,4.46264,4.46074,4.46199
1826,4.46863,4.46649,4.46879,4.46786
1827,4.45387,4.45702,4.45515,4.45245
1828,4.47205,4.47161,4.47188,4.47121
1829,4.4677,4.46668,4.46838,4.46807
1830,4.45727,4.45495,4.45653,4.45562
1831,4.46514,4.46377,4.46388,4.46411
1832,4.4678,4.46985,4.47007,4.47034
1833,4.46931,4.46991,4.47064,4.46974
1834,4.47158,4.47087,4.47264,4.47367
1835,4.45566,4.45311,4.45531,4.45582
1836,4.47298,4.47232,4.47223,4.47326
1837,4.46076,4.46009,4.46055,4.46119
1838,4.45986,4.45892,4.45975,4.46144
1839,4.47999,4.4789,4.47923,4.48267
1840,4.47631,4.47977,4.47766,4.47765
1841,4.47225,4.47298,4.47438,4.47307
1842,4.47385,4.47367,4.47483,4.47426
1843,4.46395,4.46613,4.46565,4.46473
1844,4.4698,4.47143,4.46977,4.47003
1845,4.47703,4.47626,4.47395,4.47579
1846,4.475,4.47531,4.47309,4.475
1847,4.46865,4.46882,4.47047,4.46962
1848,4.46254,4.46271,4.46473,4.46382
1849,4.48145,4.48124,4.48047,4.47962
1850,4.46422,4.462,4.46179,4.46218
1851,4.48954,4.48755,4.48732,4.48588
1852,4.4648,4.46681,4.46622,4.46452
1853,4.46874,4.46846,4.46807,4.46916
1854,4.46339,4.463,4.46342,4.4644
1855,4.48633,4.48693,4.48658,4.48552
1856,4.47016,4.46913,4.47059,4.47131
1857,4.46607,4.46525,4.46427,4.46626
1858,4.47289,4.47245,4.47411,4.47344
1859,4.46273,4.46209,4.46288,4.46331
1860,4.46076,4.4593,4.4615,4.46087
1861,4.47738,4.47569,4.47888,4.4762
1862,4.46442,4.46403,4.46398,4.46407
1863,4.4583,4.45862,4.45775,4.45837
1864,4.46012,4.45978,4.46094,4.46175
1865,4.47713,4.47714,4.475,4.47611
1866,4.47609,4.47896,4.47972,4.4795
1867,4.47008,4.46967,4.47213,4.47231
